address,size,rent,personer,dagar,time,url
Körsbärsvägen 9 / 1604,36,6 495,12,895,2022-11-02 15:30,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=377835784f58774143714e71567a7462663956387376374c36516f516e634b56
Edinsvägen 22 B / 1109,17,3 246,7,625,2022-11-02 15:30,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=5a66484739436738475661706b2b397a342f4c345738513750786f417a394a2f
Röntgenvägen 1 / 2316,62,7 080,13,835,2022-11-02 15:30,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4a64527a626b59336237736f743451483449395051424b47755670414e715869
Maltgatan  4 / 1109,25,5 867,12,454,2022-11-02 15:30,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=5071654e672b696262502b704f376f5a676b31466d6450306867514b5471796e
Maltgatan 12 / 1206,29,6 261,11,882,2022-11-02 15:30,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=58752f3869627569485965426864674878666f50667730714d464a4c6565312b
Maltgatan  8 / 1308,42,9 186,13,495,2022-11-02 15:30,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4d74426e6f306c316e6a72627559754d46626e7072736d4f5a6b41556e4f5848
Armégatan 32 B / 1204,20,6 139,10,152,2022-11-02 15:30,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=794a6e32396f666e724d6d7930714d4f68536362734d5a7662595246374b4f38
Emmylundsvägen 3 / 1313,18,3 496,8,149,2022-11-02 15:30,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=3047514c6f53694d4d6b4177436c4778534f4a36465071546d72374832466e65
Emmylundsvägen 1 / 1407,18,3 496,6,144,2022-11-02 15:30,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=574550704171325045303961577347306156583437585a584e68306679474952
Emmylundsvägen 1 / 1510,18,3 496,8,149,2022-11-02 15:30,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=332b66474c3850583773725a744f306942486d3152494e66746b5a416d6c5773
Emmylundsvägen 3 / 1602,18,3 678,7,163,2022-11-02 15:30,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4c4e48375758426e5149536a4e673655702b443876462f6d6448323454775879
Emmylundsvägen 3 / 1712,17,3 496,12,149,2022-11-02 15:30,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6f3262484469366e365251442b3976355350647a476173743952426d6b63555a
Emmylundsvägen 5 / 1114,22,4 475,18,1192,2022-11-02 15:30,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=44564b6a34386d48477a30753969594e7761584a6c4c4433633233476232544c
Kungshamra 31 / 1220,19,3 302,13,128,2022-11-02 15:30,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=5856734f592b514a6364644c663339773555652b4e5a46554b2b4b4239434d4a
Kungshamra 71 / 1013,19,4 148,8,113,2022-11-02 15:30,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=75444e7247626d7041334f77636c6c2f707936677a7031776a347474662f3336
Kungshamra 71 / 1204,19,4 148,8,113,2022-11-02 15:30,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6461555a6675526c3877754573645361424b7830326b584a537550306f4f485a
Kungshamra 71 / 1212,19,4 148,5,119,2022-11-02 15:30,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6f7036683651365663653249516e564d686244633131744d77746333397a6a31
Kungshamra 71 / 1301,19,4 148,10,113,2022-11-02 15:30,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=646c797155444275634441516d3647316873344c654d6e57787566764f536e33
Kungshamra 81 / 1204,23,4 598,15,650,2022-11-02 15:30,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=37336959634a4f48673572706241543932636439562b59313473542f7a576778
Kungshamra 83 / 1106,23,4 536,10,650,2022-11-02 15:30,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=70786b6b50756777496a50353141736975767257345871565564527249507347
Professorsslingan 10 / 1213,25,5 275,12,637,2022-11-02 15:30,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=41367143334b465375444748735a575343654c6a57343472364c665276357949
Professorsslingan 51 / 1001,48,10 881,8,433,2022-11-02 15:30,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6932466a6a70535a68796c427779376f4748546561765a386a66782b664c4c69
Röntgenvägen 1 / 1511,42,5 473,10,477,2022-11-02 15:30,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6e574e776f30454361514c757a6965757a6c7a486f73762f6535416f75544e55
Emmylundsvägen 5 / 1212,36,6 802,11,1192,2022-11-02 15:30,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=5354424549673958433954724d626f544733473159565a6b674733754e4e4a30
Gustav III:s Boulevard 4 / 1601,26,5 720,10,972,2022-11-02 15:30,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6e68694d4b544572384d5937413332524a7070627933783148323459445a704d
Forskarbacken 17 / 1104,18,3 720,16,422,2022-11-02 15:30,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4c33317973356932506e2b2b64413870676b744f6e6371747953394d4e42556e
Forskarbacken 19 / 1106,18,3 714,18,433,2022-11-02 15:30,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6a455258797876707739353867334c2f724571634841653777596244504f766a
Studentbacken 25 / 1615,17,4 154,9,115,2022-11-02 15:30,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=5261723767572f5842434c5a6b57767a6166574355784b63735031392f4e2f49
Körsbärsvägen 4 A / 1317,20,4 239,13,427,2022-11-02 15:30,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=415a664969417a486a7530494a493664787665582b4a335a6b716f68554c5337
Professorsslingan 10 / 1309,24,5 550,12,617,2022-11-02 15:30,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=5670394957544f5730367a5277726f5842536247587563766a4846734d7a6a70
Forskarbacken  7 / 1005,18,3 910,12,128,2022-11-02 15:30,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=375359556b353142334e536959555a2b495563334a7a36627a347465704d5935
Armégatan 32 A / 1415,36,4 564,8,679,2022-11-02 15:31,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=675246644e574351676f32613875434a2b304d63655066596e44556c77495430
Emmylundsvägen 3 / 1805,18,3 496,9,150,2022-11-02 15:31,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=394f6444424a526b7462496d4f58657461512f374a4752393857346f67725553
Studentbacken 21 / 1206,17,3 962,13,115,2022-11-02 15:31,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=71766667325735457050474652356d37706b366a52342f5a717664726d6c6f43
Studentbacken 21 / 1317,41,6 321,19,1201,2022-11-02 15:31,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=53787047734c414931744e476a46776a754945504c4345646b6e4a72626d7453
Körsbärsvägen 4 B / 1317,18,4 095,15,427,2022-11-02 15:31,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=3776344c4c4a4a7344746a526c6f436d6b304436565a6b38524f656d64754f78
Körsbärsvägen 4 C / 1311,18,3 918,13,288,2022-11-02 15:31,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=79565544415a583050424a67707968594b44346858342f324f30456838326733
Körsbärsvägen 9 / 1604,36,6 495,12,895,2022-11-02 15:31,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6e6e6379516141525556305178323246462b4e3730695169524b675149364741
Edinsvägen 22 B / 1109,17,3 246,7,625,2022-11-02 15:31,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=442b674c5a572b4b492b6d6b6a56595a7552486c463175754b314751692f5446
Röntgenvägen 1 / 2316,62,7 080,13,835,2022-11-02 15:31,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=56365a357a7955494776496b6431746c316763384e32556175737a384d566a6f
Maltgatan  4 / 1109,25,5 867,12,454,2022-11-02 15:31,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=587a4b6243363644657450426e4174456a64733341792f673658622f474e6341
Maltgatan 12 / 1206,29,6 261,11,882,2022-11-02 15:31,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=316c4e38776b39313056576a594561794b5465447141764b6b4f4c542f697235
Maltgatan  8 / 1308,42,9 186,13,495,2022-11-02 15:31,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=5173567a4653645765704a454f65644573676b304c6f356c5a4669706a6c564e
Armégatan 32 B / 1204,20,6 139,10,152,2022-11-02 15:31,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6b70754256734a345a555936427a796f48705158487770666631782b5461506e
Emmylundsvägen 3 / 1313,18,3 496,8,149,2022-11-02 15:31,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=583734354c6d53716a485a683333505a30537930624733696e6c6b5779664b6e
Emmylundsvägen 1 / 1407,18,3 496,6,144,2022-11-02 15:31,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=44724545344332474f6549514855636b41786d6c4a2f4f4c7843647737477559
Emmylundsvägen 1 / 1510,18,3 496,8,149,2022-11-02 15:31,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=5a6532474671704261786478664c65455359326f53596e734675546a2f4b4553
Emmylundsvägen 3 / 1602,18,3 678,7,163,2022-11-02 15:31,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=5a7049374d43776e654b685a5636647455524f6a34686b41546a426b646e7433
Emmylundsvägen 3 / 1712,17,3 496,12,149,2022-11-02 15:31,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6d2b4c64494e72363062466845747450555742653233754251514f2f486e7536
Emmylundsvägen 5 / 1114,22,4 475,18,1192,2022-11-02 15:31,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=58314336696865436f312f335a616c547347445a45545a59467879447157506f
Kungshamra 31 / 1220,19,3 302,13,128,2022-11-02 15:31,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=5448774b7274375862427354494f6e5236556b44306858654656464834486364
Kungshamra 71 / 1013,19,4 148,8,113,2022-11-02 15:31,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=377938594f4c5a673773496b484f764c793779376130516f51387a307a5a3330
Kungshamra 71 / 1204,19,4 148,8,113,2022-11-02 15:31,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=51684b2b5947596965433073714d33512f2f78744a53352b6e4f6a5063693971
Kungshamra 71 / 1212,19,4 148,5,119,2022-11-02 15:31,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=577a3171624348545237394d4e485078394576553576527a54544776774b6a4e
Kungshamra 71 / 1301,19,4 148,10,113,2022-11-02 15:31,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=69667462306b36756c43374443664244365050423247494e6e4d43655a413145
Kungshamra 81 / 1204,23,4 598,15,650,2022-11-02 15:31,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=554865556542554f4f2f6c2f6467736e6439324e4f61597a6f61413368744a67
Kungshamra 83 / 1106,23,4 536,10,650,2022-11-02 15:31,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=2f736b2b3573552f61446275376b5239634d4d5950723074457471385a656f30
Professorsslingan 10 / 1213,25,5 275,12,637,2022-11-02 15:31,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=546771617337656b38726d71746a53425874636d797a6a58464a3770412b436e
Professorsslingan 51 / 1001,48,10 881,8,433,2022-11-02 15:31,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=626976394e5a7a6c6534377866386d417861466d36502f657444484c68526e34
Röntgenvägen 1 / 1511,42,5 473,10,477,2022-11-02 15:31,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=5a442f534c2b2f70756a74412b7642666236555a646c434578532b584f787963
Emmylundsvägen 5 / 1212,36,6 802,11,1192,2022-11-02 15:31,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=68766c513377484b6d766a4e45326d426c70624c3933782f5434514b35536356
Gustav III:s Boulevard 4 / 1601,26,5 720,10,972,2022-11-02 15:31,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=695569785561496e506c576c5743736d4c74367a737755683864386b66645339
Forskarbacken 17 / 1104,18,3 720,16,422,2022-11-02 15:31,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=432b514561376c2f364e58515a3962666132727a55617874317364575850462f
Forskarbacken 19 / 1106,18,3 714,18,433,2022-11-02 15:31,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=732b336d70414b385a37784362315554716a52775a2f73535545313954533967
Studentbacken 25 / 1615,17,4 154,9,115,2022-11-02 15:31,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=7751746871625a6443546c694d6b48466f2b7063707237773970747852524879
Körsbärsvägen 4 A / 1317,20,4 239,13,427,2022-11-02 15:31,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6b687a463152644555705046447632346f5968393048596b6549374669765a33
Professorsslingan 10 / 1309,24,5 550,12,617,2022-11-02 15:31,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=32464f3633377a6231487643425875746844567a2f6c337235397a6c624f776e
Forskarbacken  7 / 1005,18,3 910,12,128,2022-11-02 15:31,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=715a39796c384131366a707361576f466656314b2f454f435a673750644e4f69
Armégatan 32 A / 1415,36,4 564,8,679,2022-11-02 15:32,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=33756b3161396e6649583179356e4c383158753834692f42312f365655645361
Emmylundsvägen 3 / 1805,18,3 496,9,150,2022-11-02 15:32,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=3750744142696a4161714c6541524a70556236394d646b62525772674442537a
Studentbacken 21 / 1206,17,3 962,13,115,2022-11-02 15:32,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=3973414a49666b5161714144694d2f672f375953517249335a416741367a496f
Studentbacken 21 / 1317,41,6 321,19,1201,2022-11-02 15:32,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=32687470584c6a333674524856426a325a39643937457a342f6d6d363471544e
Körsbärsvägen 4 B / 1317,18,4 095,15,427,2022-11-02 15:32,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4c457a624b467163386a74394345337730425a5264544c634456524b49554b41
Körsbärsvägen 4 C / 1311,18,3 918,13,288,2022-11-02 15:32,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4471767132414c667446632f556f33796244776c6d4131526435676a50583173
Körsbärsvägen 9 / 1604,36,6 495,12,895,2022-11-02 15:32,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=545134396e675a73396e7a4b787679506b584a423045586e6d7761636c2f3965
Edinsvägen 22 B / 1109,17,3 246,7,625,2022-11-02 15:32,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4d76764e4d42747a73677874313669612b7a697a5a79706f666e58664659526b
Röntgenvägen 1 / 2316,62,7 080,13,835,2022-11-02 15:32,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=61462f4c7751556e645445626a7971364335556e374e6367534f2f326463564d
Maltgatan  4 / 1109,25,5 867,12,454,2022-11-02 15:32,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6c473463396479705741785147374368486f48716d6841626652693830445a52
Maltgatan 12 / 1206,29,6 261,11,882,2022-11-02 15:32,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=56354e304d6c596d697431667447584a65442f3034314e6b7072456c424e3748
Maltgatan  8 / 1308,42,9 186,13,495,2022-11-02 15:32,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=537362767a3148545341436450757535574a79504a5258656c7042774576384f
Armégatan 32 B / 1204,20,6 139,10,152,2022-11-02 15:32,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=53644a2f357a6b475a5774324c635a7a554c496d45675a66307a4a386138746f
Emmylundsvägen 3 / 1313,18,3 496,8,149,2022-11-02 15:32,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4a484f785038384248646435713654786641355448553157665138562b564c51
Emmylundsvägen 1 / 1407,18,3 496,6,144,2022-11-02 15:32,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=516c487544514b517070466543526d6b46612b547855664a6d2b374f34316769
Emmylundsvägen 1 / 1510,18,3 496,8,149,2022-11-02 15:32,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=505261585132437676363052724a712b4f564a47794f4f556863612b75674b4a
Emmylundsvägen 3 / 1602,18,3 678,7,163,2022-11-02 15:32,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=643750595233575a4b72715a424a7536464f2f46374845624f5567426f684264
Emmylundsvägen 3 / 1712,17,3 496,12,149,2022-11-02 15:32,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=656d3265694d38636b66516b71623961503131536d426b4b6e495a4266597753
Emmylundsvägen 5 / 1114,22,4 475,18,1192,2022-11-02 15:32,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=476e554a515053364e6e467759554963544d7774536c6c452f79582b6d59476f
Kungshamra 31 / 1220,19,3 302,13,128,2022-11-02 15:32,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6d3664435470507230794f6f5634676b51527434412f6271523232616870677a
Kungshamra 71 / 1013,19,4 148,8,113,2022-11-02 15:32,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4245754f6e53337658777a4c50495276776c4d4939575857596d586c51743968
Kungshamra 71 / 1204,19,4 148,8,113,2022-11-02 15:32,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=7934466b43593657305a4c4546544667694c6236314d4c5839356c62672f6259
Kungshamra 71 / 1212,19,4 148,5,119,2022-11-02 15:32,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=7251664d534862576c323738315a4556746e4b434e655a58566f534633594564
Kungshamra 71 / 1301,19,4 148,10,113,2022-11-02 15:32,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4a5a73577a6c6e4e4d75773730765145434c483274344e50494c4e47642f336e
Kungshamra 81 / 1204,23,4 598,15,650,2022-11-02 15:32,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=643045666b41533452546368376e2b355a6b6133474c314f7547635662557844
Kungshamra 83 / 1106,23,4 536,10,650,2022-11-02 15:32,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=595067567039593149492b7451676639446135746c6d5043414c6e4a5a486f4e
Professorsslingan 10 / 1213,25,5 275,12,637,2022-11-02 15:32,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=7247777549485270596b62722b4c6a4c326e6a334c4237614b54764878325939
Professorsslingan 51 / 1001,48,10 881,8,433,2022-11-02 15:32,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=3465735470554b7459612b686741442b335a4a5372466975544b797577716849
Röntgenvägen 1 / 1511,42,5 473,10,477,2022-11-02 15:32,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=534f4a6971784a5547627054434975624479334d4848496335464f436a693734
Emmylundsvägen 5 / 1212,36,6 802,11,1192,2022-11-02 15:32,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4d4b3561587a786b47322f6c3961625958717468356353696876483168513372
Gustav III:s Boulevard 4 / 1601,26,5 720,10,972,2022-11-02 15:32,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6b63464a6a68677677494262595a6f4f2b7733514b6455386a3062686273664b
Forskarbacken 17 / 1104,18,3 720,16,422,2022-11-02 15:32,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=5646594f4750625937657869303763696d69333676644c36384f7a423172334a
Forskarbacken 19 / 1106,18,3 714,18,433,2022-11-02 15:32,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=316a5953376c6b545730634f3942323862754e514f33584b3945497471644345
Studentbacken 25 / 1615,17,4 154,9,115,2022-11-02 15:32,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=327179386237485a765458726c4b5352417666444179574f4e5867455438474f
Körsbärsvägen 4 A / 1317,20,4 239,13,427,2022-11-02 15:32,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4d5473665449484a6156536c724b712b6b62367148596768446c39324f512b73
Professorsslingan 10 / 1309,24,5 550,12,617,2022-11-02 15:32,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=50446e794d753735326873306c576779356b6a727056646e544967344266395a
Forskarbacken  7 / 1005,18,3 910,12,128,2022-11-02 15:32,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6448795034536674633548597a737a6467435241567939763446354869346464
Armégatan 32 A / 1415,36,4 564,8,679,2022-11-02 15:33,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=356a6b504d39787a614f3646517277564d47474d58454e6959637a65696b6a59
Emmylundsvägen 3 / 1805,18,3 496,9,150,2022-11-02 15:33,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=7247316e46527a6469377846417356314a366262637a4b4d544669354e6a3846
Studentbacken 21 / 1206,17,3 962,13,115,2022-11-02 15:33,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6755374a533765694754316a65655863373831774d4f7956434971494a614c48
Studentbacken 21 / 1317,41,6 321,19,1201,2022-11-02 15:33,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=583135434b4b594c78762f7047662b43735664307a713957337a393076644a68
Körsbärsvägen 4 B / 1317,18,4 095,15,427,2022-11-02 15:33,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=59392b7a41334e6c4e69566a656b444670574a682b496d787778414862746554
Körsbärsvägen 4 C / 1311,18,3 918,13,288,2022-11-02 15:33,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=515a6f5746764b65326d7a343850714d546569774d7169434d76474f436a5447
Körsbärsvägen 9 / 1604,36,6 495,12,895,2022-11-02 15:33,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=49543939346a5a7235434c334c70477450423156616554454f677845447a5131
Edinsvägen 22 B / 1109,17,3 246,7,625,2022-11-02 15:33,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6959684b387649436b7659567862634734322b584a6a354d2b63586d4574516b
Röntgenvägen 1 / 2316,62,7 080,13,835,2022-11-02 15:33,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=3164532b524c596a5862345a747130757572714d2b78645978597a444b6e3265
Maltgatan  4 / 1109,25,5 867,12,454,2022-11-02 15:33,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=48584f787a4346375139396e755547466e43715a32357a56654477752b724134
Maltgatan 12 / 1206,29,6 261,11,882,2022-11-02 15:33,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=7059666e72796369677472514b46453857613379784977666777313948652f44
Maltgatan  8 / 1308,42,9 186,13,495,2022-11-02 15:33,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=583071715a5a3453566f6f6c55304870562b74362b6f476a7a793875524b6a49
Armégatan 32 B / 1204,20,6 139,10,152,2022-11-02 15:33,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=56747466723876564f4b452b62764e4359685561532b544e7871736b6a6b6e63
Emmylundsvägen 3 / 1313,18,3 496,8,149,2022-11-02 15:33,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=395258625768365a365470536f74454447717279782b4846527a786871347044
Emmylundsvägen 1 / 1407,18,3 496,6,144,2022-11-02 15:33,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6b6a3945734543697941646a624668615351552b672f4b65594859542f46412b
Emmylundsvägen 1 / 1510,18,3 496,8,149,2022-11-02 15:33,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4266314131592b594c584c2b322b7a43387457684132353178554b4b39543638
Emmylundsvägen 3 / 1602,18,3 678,7,163,2022-11-02 15:33,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4f6673656f6a336a473558496e685a456848514e416c394b4d35567a78787964
Emmylundsvägen 3 / 1712,17,3 496,12,149,2022-11-02 15:33,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4975647568643369723353502b556a434d6f6e472f526e4f776b2f6158655377
Emmylundsvägen 5 / 1114,22,4 475,18,1192,2022-11-02 15:33,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=5665655a444448484138665253306a654b666379326e444f6451744931587741
Kungshamra 31 / 1220,19,3 302,13,128,2022-11-02 15:33,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=426f7a575669542f54484f6e617946517576636b716e58696230686e396f676e
Kungshamra 71 / 1013,19,4 148,8,113,2022-11-02 15:33,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4367514977334b68542f353853436b506450445061485451734f696763584d33
Kungshamra 71 / 1204,19,4 148,8,113,2022-11-02 15:33,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=49363366382b49526b4354752f61384d713353495566596337666271444c4d76
Kungshamra 71 / 1212,19,4 148,5,119,2022-11-02 15:33,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=5177776939513861466578782f7332516131415072494f4c39534c67356f3471
